Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories,Date,DayOfWeek,Month,ActivityDay,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,TotalMinutesAsleep,TotalTimeInBed,SleepEfficiency,WeightKg,BMI
2026352035,2016-04-29,7604,4.71000003814697,4.71000003814697,0.0,0.0,0.0,4.71000003814697,0.0,0,0,352,492,1692,2016-04-29,Friday,4,2016-04-29,492,352,0,0,0.0,4.71000003814697,0.0,0.0,490.0,510.0,0.9607843137254902,0.0,0.0
2026352035,2016-04-30,4729,2.9300000667572,2.9300000667572,0.0,0.0,0.0,2.9300000667572,0.0,0,0,233,594,1506,2016-04-30,Saturday,4,2016-04-30,594,233,0,0,0.0,2.9300000667572,0.0,0.0,573.0,607.0,0.943986820428336,0.0,0.0
2026352035,2016-05-01,3609,2.27999997138977,2.27999997138977,0.0,0.0,0.0,2.27999997138977,0.0,0,0,191,716,1447,2016-05-01,Sunday,5,2016-05-01,716,191,0,0,0.0,2.27999997138977,0.0,0.0,527.0,546.0,0.9652014652014652,0.0,0.0
2026352035,2016-05-02,7018,4.34999990463257,4.34999990463257,0.0,0.0,0.0,4.34999990463257,0.0,0,0,355,716,1690,2016-05-02,Monday,5,2016-05-02,716,355,0,0,0.0,4.34999990463257,0.0,0.0,511.0,543.0,0.9410681399631676,0.0,0.0
2026352035,2016-05-03,5992,3.72000002861023,3.72000002861023,0.0,0.0,0.0,3.72000002861023,0.0,0,0,304,981,1604,2016-05-03,Tuesday,5,2016-05-03,981,304,0,0,0.0,3.72000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026352035,2016-05-04,6564,4.07000017166138,4.07000017166138,0.0,0.0,0.0,4.07000017166138,0.0,0,0,345,530,1658,2016-05-04,Wednesday,5,2016-05-04,530,345,0,0,0.0,4.07000017166138,0.0,0.0,538.0,560.0,0.9607142857142857,0.0,0.0
2026352035,2016-05-05,12167,7.53999996185303,7.53999996185303,0.0,0.0,0.0,7.53999996185303,0.0,0,0,475,479,1926,2016-05-05,Thursday,5,2016-05-05,479,475,0,0,0.0,7.53999996185303,0.0,0.0,468.0,485.0,0.9649484536082474,0.0,0.0
2026352035,2016-05-06,8198,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.07999992370605,0.0,0,0,383,511,1736,2016-05-06,Friday,5,2016-05-06,511,383,0,0,0.0,5.07999992370605,0.0,0.0,524.0,548.0,0.9562043795620438,0.0,0.0
2026352035,2016-05-07,4193,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,229,665,1491,2016-05-07,Saturday,5,2016-05-07,665,229,0,0,0.0,2.59999990463257,0.0,0.0,511.0,521.0,0.980806142034549,0.0,0.0
2026352035,2016-05-08,5528,3.45000004768372,3.45000004768372,0.0,0.0,0.0,3.45000004768372,0.0,0,0,258,610,1555,2016-05-08,Sunday,5,2016-05-08,610,258,0,0,0.0,3.45000004768372,0.0,0.0,541.0,568.0,0.9524647887323944,0.0,0.0
2026352035,2016-05-09,10685,6.61999988555908,6.61999988555908,0.0,0.0,0.0,6.59999990463257,0.0,0,0,401,543,1869,2016-05-09,Monday,5,2016-05-09,543,401,0,0,0.0,6.59999990463257,0.0,0.0,531.0,556.0,0.9550359712230215,0.0,0.0
2026352035,2016-05-10,254,0.159999996423721,0.159999996423721,0.0,0.0,0.0,0.159999996423721,0.0,0,0,17,1002,1141,2016-05-10,Tuesday,5,2016-05-10,1002,17,0,0,0.0,0.159999996423721,0.0,0.0,357.0,380.0,0.9394736842105263,0.0,0.0
2026352035,2016-05-11,8580,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,330,569,1698,2016-05-11,Wednesday,5,2016-05-11,569,330,0,0,0.0,5.32000017166138,0.0,0.0,523.0,553.0,0.945750452079566,0.0,0.0
2026352035,2016-05-12,8891,5.51000022888184,5.51000022888184,0.0,0.0,0.0,5.51000022888184,0.0,0,0,343,330,1364,2016-05-12,Thursday,5,2016-05-12,330,343,0,0,0.0,5.51000022888184,0.0,0.0,456.0,485.0,0.9402061855670103,0.0,0.0
2320127002,2016-04-12,10725,7.48999977111816,7.48999977111816,0.0,1.16999995708466,0.310000002384186,6.01000022888184,0.0,13,9,306,1112,2124,2016-04-12,Tuesday,4,2016-04-12,1112,306,9,13,0.0,6.01000022888184,0.310000002384186,1.16999995708466,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-13,7275,4.90000009536743,4.90000009536743,0.0,0.0,0.0,4.90000009536743,0.0,0,0,335,1105,2003,2016-04-13,Wednesday,4,2016-04-13,1105,335,0,0,0.0,4.90000009536743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-14,3973,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,191,1249,1696,2016-04-14,Thursday,4,2016-04-14,1249,191,0,0,0.0,2.6800000667572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-15,5205,3.50999999046326,3.50999999046326,0.0,0.0,0.0,3.50999999046326,0.0,0,0,245,1195,1801,2016-04-15,Friday,4,2016-04-15,1195,245,0,0,0.0,3.50999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-16,5057,3.41000008583069,3.41000008583069,0.0,0.0,0.0,3.40000009536743,0.0,0,0,195,1245,1724,2016-04-16,Saturday,4,2016-04-16,1245,195,0,0,0.0,3.40000009536743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-17,6198,4.17999982833862,4.17999982833862,0.0,0.0,0.0,4.17999982833862,0.0,0,0,249,1191,1852,2016-04-17,Sunday,4,2016-04-17,1191,249,0,0,0.0,4.17999982833862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-18,6559,4.42000007629395,4.42000007629395,0.0,0.0,0.259999990463257,4.1399998664856,0.0,0,7,260,1173,1905,2016-04-18,Monday,4,2016-04-18,1173,260,7,0,0.0,4.1399998664856,0.259999990463257,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-19,5997,4.03999996185303,4.03999996185303,0.0,0.0,0.379999995231628,3.66000008583069,0.0,0,11,228,1201,1811,2016-04-19,Tuesday,4,2016-04-19,1201,228,11,0,0.0,3.66000008583069,0.379999995231628,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-20,7192,4.84999990463257,4.84999990463257,0.0,0.0,0.490000009536743,4.34000015258789,0.0,0,11,283,1146,1922,2016-04-20,Wednesday,4,2016-04-20,1146,283,11,0,0.0,4.34000015258789,0.490000009536743,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-21,3404,2.28999996185303,2.28999996185303,0.0,0.0599999986588955,0.419999986886978,1.80999994277954,0.0,1,10,127,1302,1610,2016-04-21,Thursday,4,2016-04-21,1302,127,10,1,0.0,1.80999994277954,0.419999986886978,0.0599999986588955,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-22,5583,3.75999999046326,3.75999999046326,0.0,0.0,0.0,3.75999999046326,0.0,0,0,266,1174,1851,2016-04-22,Friday,4,2016-04-22,1174,266,0,0,0.0,3.75999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-23,5079,3.42000007629395,3.42000007629395,0.0,0.0,0.0,3.42000007629395,0.0,0,0,242,1129,1804,2016-04-23,Saturday,4,2016-04-23,1129,242,0,0,0.0,3.42000007629395,0.0,0.0,61.0,69.0,0.8840579710144928,0.0,0.0
2320127002,2016-04-24,4165,2.80999994277954,2.80999994277954,0.0,0.0,0.0,2.79999995231628,0.0,0,0,204,1236,1725,2016-04-24,Sunday,4,2016-04-24,1236,204,0,0,0.0,2.79999995231628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-25,3588,2.42000007629395,2.42000007629395,0.0,0.230000004172325,0.200000002980232,1.99000000953674,0.0,3,5,152,1280,1654,2016-04-25,Monday,4,2016-04-25,1280,152,5,3,0.0,1.99000000953674,0.200000002980232,0.230000004172325,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-26,3409,2.29999995231628,2.29999995231628,0.0,0.0,0.0,2.29999995231628,0.0,0,0,147,1293,1632,2016-04-26,Tuesday,4,2016-04-26,1293,147,0,0,0.0,2.29999995231628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-27,1715,1.1599999666214,1.1599999666214,0.0,0.0,0.0,1.1599999666214,0.0,0,0,82,1358,1481,2016-04-27,Wednesday,4,2016-04-27,1358,82,0,0,0.0,1.1599999666214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-28,1532,1.02999997138977,1.02999997138977,0.0,0.0,0.0,1.02999997138977,0.0,0,0,76,1364,1473,2016-04-28,Thursday,4,2016-04-28,1364,76,0,0,0.0,1.02999997138977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-29,924,0.620000004768372,0.620000004768372,0.0,0.0,0.0,0.620000004768372,0.0,0,0,45,1395,1410,2016-04-29,Friday,4,2016-04-29,1395,45,0,0,0.0,0.620000004768372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-04-30,4571,3.07999992370605,3.07999992370605,0.0,0.0,0.0,3.0699999332428,0.0,0,0,234,1206,1779,2016-04-30,Saturday,4,2016-04-30,1206,234,0,0,0.0,3.0699999332428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-05-01,772,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,40,1400,1403,2016-05-01,Sunday,5,2016-05-01,1400,40,0,0,0.0,0.519999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-05-02,3634,2.45000004768372,2.45000004768372,0.0,0.360000014305115,0.209999993443489,1.87999999523163,0.0,5,6,123,1306,1613,2016-05-02,Monday,5,2016-05-02,1306,123,6,5,0.0,1.87999999523163,0.209999993443489,0.360000014305115,0.0,0.0,0.0,0.0,0.0
2320127002,2016-05-03,7443,5.01999998092651,5.01999998092651,0.0,1.49000000953674,0.370000004768372,3.16000008583069,0.0,20,10,206,1204,1878,2016-05-03,Tuesday,5,2016-05-03,1204,206,10,20,0.0,3.16000008583069,0.370000004768372,1.49000000953674,0.0,0.0,0.0,0.0,0.0
2320127002,2016-05-04,1201,0.810000002384186,0.810000002384186,0.0,0.0,0.0,0.810000002384186,0.0,0,0,52,1388,1426,2016-05-04,Wednesday,5,2016-05-04,1388,52,0,0,0.0,0.810000002384186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-05-05,5202,3.50999999046326,3.50999999046326,0.0,0.0,0.389999985694885,3.10999989509583,0.0,0,11,223,1206,1780,2016-05-05,Thursday,5,2016-05-05,1206,223,11,0,0.0,3.10999989509583,0.389999985694885,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-05-06,4878,3.28999996185303,3.28999996185303,0.0,0.0,0.0,3.28999996185303,0.0,0,0,204,1236,1742,2016-05-06,Friday,5,2016-05-06,1236,204,0,0,0.0,3.28999996185303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-05-07,7379,4.96999979019165,4.96999979019165,0.0,0.0,0.0,4.96999979019165,0.0,0,0,319,1121,1972,2016-05-07,Saturday,5,2016-05-07,1121,319,0,0,0.0,4.96999979019165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-05-08,5161,3.48000001907349,3.48000001907349,0.0,0.0,0.0,3.47000002861023,0.0,0,0,247,1193,1821,2016-05-08,Sunday,5,2016-05-08,1193,247,0,0,0.0,3.47000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-05-09,3090,2.07999992370605,2.07999992370605,0.0,0.0,0.0,2.07999992370605,0.0,0,0,145,1295,1630,2016-05-09,Monday,5,2016-05-09,1295,145,0,0,0.0,2.07999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-05-10,6227,4.19999980926514,4.19999980926514,0.0,0.0,0.0,4.19999980926514,0.0,0,0,290,1150,1899,2016-05-10,Tuesday,5,2016-05-10,1150,290,0,0,0.0,4.19999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-05-11,6424,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32999992370605,0.0,0,0,300,1140,1903,2016-05-11,Wednesday,5,2016-05-11,1140,300,0,0,0.0,4.32999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320127002,2016-05-12,2661,1.78999996185303,1.78999996185303,0.0,0.0,0.0,1.78999996185303,0.0,0,0,128,830,1125,2016-05-12,Thursday,5,2016-05-12,830,128,0,0,0.0,1.78999996185303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347167796,2016-04-12,10113,6.82999992370605,6.82999992370605,0.0,2.0,0.620000004768372,4.19999980926514,0.0,28,13,320,964,2344,2016-04-12,Tuesday,4,2016-04-12,964,320,13,28,0.0,4.19999980926514,0.620000004768372,2.0,0.0,0.0,0.0,0.0,0.0
2347167796,2016-04-13,10352,7.01000022888184,7.01000022888184,0.0,1.6599999666214,1.94000005722046,3.41000008583069,0.0,19,32,195,676,2038,2016-04-13,Wednesday,4,2016-04-13,676,195,32,19,0.0,3.41000008583069,1.94000005722046,1.6599999666214,467.0,531.0,0.879472693032015,0.0,0.0
2347167796,2016-04-14,10129,6.69999980926514,6.69999980926514,0.0,0.0199999995529652,2.74000000953674,3.94000005722046,0.0,1,48,206,705,2010,2016-04-14,Thursday,4,2016-04-14,705,206,48,1,0.0,3.94000005722046,2.74000000953674,0.0199999995529652,445.0,489.0,0.9100204498977505,0.0,0.0
2347167796,2016-04-15,10465,6.92000007629395,6.92000007629395,0.0,0.0700000002980232,1.41999995708466,5.42999982833862,0.0,1,24,284,720,2133,2016-04-15,Friday,4,2016-04-15,720,284,24,1,0.0,5.42999982833862,1.41999995708466,0.0700000002980232,452.0,504.0,0.8968253968253969,0.0,0.0
2347167796,2016-04-16,22244,15.0799999237061,15.0799999237061,0.0,5.44999980926514,4.09999990463257,5.53000020980835,0.0,66,72,268,968,2670,2016-04-16,Saturday,4,2016-04-16,968,268,72,66,0.0,5.53000020980835,4.09999990463257,5.44999980926514,0.0,0.0,0.0,0.0,0.0
2347167796,2016-04-17,5472,3.61999988555908,3.61999988555908,0.0,0.0799999982118607,0.280000001192093,3.25999999046326,0.0,1,7,249,508,1882,2016-04-17,Sunday,4,2016-04-17,508,249,7,1,0.0,3.25999999046326,0.280000001192093,0.0799999982118607,556.0,602.0,0.9235880398671097,0.0,0.0
2347167796,2016-04-18,8247,5.44999980926514,5.44999980926514,0.0,0.790000021457672,0.860000014305115,3.78999996185303,0.0,11,16,206,678,1944,2016-04-18,Monday,4,2016-04-18,678,206,16,11,0.0,3.78999996185303,0.860000014305115,0.790000021457672,500.0,557.0,0.8976660682226212,0.0,0.0
2347167796,2016-04-19,6711,4.44000005722046,4.44000005722046,0.0,0.0,0.0,4.44000005722046,0.0,0,7,382,648,2346,2016-04-19,Tuesday,4,2016-04-19,648,382,7,0,0.0,4.44000005722046,0.0,0.0,465.0,514.0,0.9046692607003891,0.0,0.0
2347167796,2016-04-20,10999,7.26999998092651,7.26999998092651,0.0,0.680000007152557,1.80999994277954,4.78000020980835,0.0,11,43,269,1011,2198,2016-04-20,Wednesday,4,2016-04-20,1011,269,43,11,0.0,4.78000020980835,1.80999994277954,0.680000007152557,0.0,0.0,0.0,0.0,0.0
2347167796,2016-04-21,10080,6.75,6.75,0.0,1.85000002384186,1.52999997138977,3.38000011444092,0.0,23,26,208,761,2048,2016-04-21,Thursday,4,2016-04-21,761,208,26,23,0.0,3.38000011444092,1.52999997138977,1.85000002384186,460.0,484.0,0.9504132231404959,0.0,0.0
2347167796,2016-04-22,7804,5.15999984741211,5.15999984741211,0.0,0.560000002384186,1.67999994754791,2.92000007629395,0.0,9,27,206,781,1946,2016-04-22,Friday,4,2016-04-22,781,206,27,9,0.0,2.92000007629395,1.67999994754791,0.560000002384186,405.0,461.0,0.8785249457700651,0.0,0.0
2347167796,2016-04-23,16901,11.3699998855591,11.3699998855591,0.0,2.77999997138977,1.45000004768372,7.15000009536743,0.0,32,35,360,591,2629,2016-04-23,Saturday,4,2016-04-23,591,360,35,32,0.0,7.15000009536743,1.45000004768372,2.77999997138977,374.0,386.0,0.9689119170984456,0.0,0.0
2347167796,2016-04-24,9471,6.26000022888184,6.26000022888184,0.0,0.0,0.0,6.26000022888184,0.0,0,0,360,584,2187,2016-04-24,Sunday,4,2016-04-24,584,360,0,0,0.0,6.26000022888184,0.0,0.0,442.0,459.0,0.9629629629629629,0.0,0.0
2347167796,2016-04-25,9482,6.38000011444092,6.38000011444092,0.0,1.26999998092651,0.519999980926514,4.59999990463257,0.0,15,11,277,653,2095,2016-04-25,Monday,4,2016-04-25,653,277,11,15,0.0,4.59999990463257,0.519999980926514,1.26999998092651,433.0,471.0,0.9193205944798302,0.0,0.0
2347167796,2016-04-26,5980,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,227,732,1861,2016-04-26,Tuesday,4,2016-04-26,732,227,0,0,0.0,3.95000004768372,0.0,0.0,436.0,490.0,0.889795918367347,0.0,0.0
2347167796,2016-04-27,11423,7.57999992370605,7.57999992370605,0.0,1.86000001430511,0.400000005960464,5.32000017166138,0.0,26,9,295,623,2194,2016-04-27,Wednesday,4,2016-04-27,623,295,9,26,0.0,5.32000017166138,0.400000005960464,1.86000001430511,448.0,499.0,0.8977955911823647,0.0,0.0
2347167796,2016-04-28,5439,3.59999990463257,3.59999990463257,0.0,0.0,0.0,3.59999990463257,0.0,0,0,229,764,1854,2016-04-28,Thursday,4,2016-04-28,764,229,0,0,0.0,3.59999990463257,0.0,0.0,408.0,450.0,0.9066666666666666,0.0,0.0
2347167796,2016-04-29,42,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,4,2,403,2016-04-29,Friday,4,2016-04-29,2,4,0,0,0.0,0.0299999993294477,0.0,0.0,411.0,473.0,0.86892177589852,0.0,0.0
2873212765,2016-04-12,8796,5.90999984741211,5.90999984741211,0.0,0.109999999403954,0.930000007152557,4.88000011444092,0.0,2,21,356,1061,1982,2016-04-12,Tuesday,4,2016-04-12,1061,356,21,2,0.0,4.88000011444092,0.930000007152557,0.109999999403954,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-13,7618,5.11999988555908,5.11999988555908,0.0,0.0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,1028,2004,2016-04-13,Wednesday,4,2016-04-13,1028,404,8,0,0.0199999995529652,4.88000011444092,0.219999998807907,0.0,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-14,7910,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,331,1109,1893,2016-04-14,Thursday,4,2016-04-14,1109,331,0,0,0.0,5.32000017166138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-15,8482,5.69999980926514,5.69999980926514,0.0,0.0,0.0,5.69000005722046,0.0099999997764825,0,0,448,992,2063,2016-04-15,Friday,4,2016-04-15,992,448,0,0,0.0099999997764825,5.69000005722046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-16,9685,6.65000009536743,6.65000009536743,0.0,3.10999989509583,0.0199999995529652,3.50999999046326,0.0099999997764825,47,1,305,1087,2148,2016-04-16,Saturday,4,2016-04-16,1087,305,1,47,0.0099999997764825,3.50999999046326,0.0199999995529652,3.10999989509583,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-17,2524,1.70000004768372,1.70000004768372,0.0,0.0,0.349999994039536,1.3400000333786,0.0,0,8,160,1272,1529,2016-04-17,Sunday,4,2016-04-17,1272,160,8,0,0.0,1.3400000333786,0.349999994039536,0.0,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-18,7762,5.23999977111816,5.23999977111816,0.0,0.0700000002980232,0.280000001192093,4.8899998664856,0.0,1,6,311,1122,1890,2016-04-18,Monday,4,2016-04-18,1122,311,6,1,0.0,4.8899998664856,0.280000001192093,0.0700000002980232,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-19,7948,5.36999988555908,5.36999988555908,0.0,0.0,0.0,5.3600001335144,0.0,0,0,389,1051,1956,2016-04-19,Tuesday,4,2016-04-19,1051,389,0,0,0.0,5.3600001335144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-20,9202,6.30000019073486,6.30000019073486,0.0,1.50999999046326,0.119999997317791,4.65999984741211,0.0099999997764825,22,5,378,1035,2094,2016-04-20,Wednesday,4,2016-04-20,1035,378,5,22,0.0099999997764825,4.65999984741211,0.119999997317791,1.50999999046326,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-21,8859,5.98000001907349,5.98000001907349,0.0,0.129999995231628,0.370000004768372,5.46999979019165,0.0099999997764825,2,10,371,1057,1970,2016-04-21,Thursday,4,2016-04-21,1057,371,10,2,0.0099999997764825,5.46999979019165,0.370000004768372,0.129999995231628,0.0,0.0,0.0,56.7000007629395,21.4500007629395
2873212765,2016-04-22,7286,4.90000009536743,4.90000009536743,0.0,0.46000000834465,0.0,4.42000007629395,0.0199999995529652,46,0,366,1028,2241,2016-04-22,Friday,4,2016-04-22,1028,366,0,46,0.0199999995529652,4.42000007629395,0.0,0.46000000834465,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-23,9317,6.34999990463257,6.34999990463257,0.0,2.08999991416931,0.230000004172325,4.01999998092651,0.0099999997764825,28,5,330,1077,2021,2016-04-23,Saturday,4,2016-04-23,1077,330,5,28,0.0099999997764825,4.01999998092651,0.230000004172325,2.08999991416931,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-24,6873,4.67999982833862,4.67999982833862,0.0,3.0,0.0599999986588955,1.62000000476837,0.0,46,1,190,1203,1898,2016-04-24,Sunday,4,2016-04-24,1203,190,1,46,0.0,1.62000000476837,0.0599999986588955,3.0,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-25,7373,4.94999980926514,4.94999980926514,0.0,0.0,0.0,4.94999980926514,0.0,0,0,359,1081,1907,2016-04-25,Monday,4,2016-04-25,1081,359,0,0,0.0,4.94999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-26,8242,5.53999996185303,5.53999996185303,0.0,0.119999997317791,0.180000007152557,5.23999977111816,0.0,2,5,309,1124,1882,2016-04-26,Tuesday,4,2016-04-26,1124,309,5,2,0.0,5.23999977111816,0.180000007152557,0.119999997317791,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-27,3516,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,46,0,197,1197,1966,2016-04-27,Wednesday,4,2016-04-27,1197,197,0,46,0.0,2.35999989509583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-28,7913,5.40999984741211,5.40999984741211,0.0,2.16000008583069,0.340000003576279,2.91000008583069,0.0,28,7,213,1192,1835,2016-04-28,Thursday,4,2016-04-28,1192,213,7,28,0.0,2.91000008583069,0.340000003576279,2.16000008583069,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-29,7365,4.94999980926514,4.94999980926514,0.0,1.36000001430511,1.4099999666214,2.1800000667572,0.0,20,23,206,1191,1780,2016-04-29,Friday,4,2016-04-29,1191,206,23,20,0.0,2.1800000667572,1.4099999666214,1.36000001430511,0.0,0.0,0.0,0.0,0.0
2873212765,2016-04-30,8452,5.67999982833862,5.67999982833862,0.0,0.330000013113022,1.08000004291534,4.26000022888184,0.0099999997764825,5,20,248,1167,1830,2016-04-30,Saturday,4,2016-04-30,1167,248,20,5,0.0099999997764825,4.26000022888184,1.08000004291534,0.330000013113022,0.0,0.0,0.0,0.0,0.0
2873212765,2016-05-01,7399,4.96999979019165,4.96999979019165,0.0,0.490000009536743,1.03999996185303,3.44000005722046,0.0,7,18,196,1219,1739,2016-05-01,Sunday,5,2016-05-01,1219,196,18,7,0.0,3.44000005722046,1.03999996185303,0.490000009536743,0.0,0.0,0.0,0.0,0.0
2873212765,2016-05-02,7525,5.05999994277954,5.05999994277954,0.0,0.0,0.209999993443489,4.82999992370605,0.0199999995529652,0,7,334,1099,1878,2016-05-02,Monday,5,2016-05-02,1099,334,7,0,0.0199999995529652,4.82999992370605,0.209999993443489,0.0,0.0,0.0,0.0,0.0,0.0
2873212765,2016-05-03,7412,4.98000001907349,4.98000001907349,0.0,0.0599999986588955,0.25,4.65999984741211,0.0099999997764825,1,6,363,1070,1906,2016-05-03,Tuesday,5,2016-05-03,1070,363,6,1,0.0099999997764825,4.65999984741211,0.25,0.0599999986588955,0.0,0.0,0.0,0.0,0.0
2873212765,2016-05-04,8278,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55999994277954,0.0,0,0,420,1020,2015,2016-05-04,Wednesday,5,2016-05-04,1020,420,0,0,0.0,5.55999994277954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2873212765,2016-05-05,8314,5.6100001335144,5.6100001335144,0.0,0.779999971389771,0.800000011920929,4.03000020980835,0.0,13,23,311,1093,1971,2016-05-05,Thursday,5,2016-05-05,1093,311,23,13,0.0,4.03000020980835,0.800000011920929,0.779999971389771,0.0,0.0,0.0,0.0,0.0
2873212765,2016-05-06,7063,4.75,4.75,0.0,0.0,0.119999997317791,4.6100001335144,0.0099999997764825,0,5,370,1065,1910,2016-05-06,Friday,5,2016-05-06,1065,370,5,0,0.0099999997764825,4.6100001335144,0.119999997317791,0.0,0.0,0.0,0.0,0.0,0.0
2873212765,2016-05-07,4940,3.38000011444092,3.38000011444092,0.0,2.27999997138977,0.550000011920929,0.550000011920929,0.0,75,11,52,1302,1897,2016-05-07,Saturday,5,2016-05-07,1302,52,11,75,0.0,0.550000011920929,0.550000011920929,2.27999997138977,0.0,0.0,0.0,0.0,0.0
2873212765,2016-05-08,8168,5.53999996185303,5.53999996185303,0.0,2.90000009536743,0.0,2.64000010490417,0.0,46,0,326,1068,2096,2016-05-08,Sunday,5,2016-05-08,1068,326,0,46,0.0,2.64000010490417,0.0,2.90000009536743,0.0,0.0,0.0,0.0,0.0
2873212765,2016-05-09,7726,5.19000005722046,5.19000005722046,0.0,0.0,0.0,5.19000005722046,0.0,0,0,345,1095,1906,2016-05-09,Monday,5,2016-05-09,1095,345,0,0,0.0,5.19000005722046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2873212765,2016-05-10,8275,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55000019073486,0.0099999997764825,0,0,373,1067,1962,2016-05-10,Tuesday,5,2016-05-10,1067,373,0,0,0.0099999997764825,5.55000019073486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2873212765,2016-05-11,6440,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32000017166138,0.0099999997764825,0,0,319,1121,1826,2016-05-11,Wednesday,5,2016-05-11,1121,319,0,0,0.0099999997764825,4.32000017166138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
